,pred,counts,frac
2403,S42C,64,0.20512820512820512
2404,A107C,57,0.18269230769230768
2405,A124C,92,0.2948717948717949
2406,A78C,80,0.2564102564102564
2407,S42C,83,0.266025641025641
2408,A107C,64,0.20512820512820512
2409,A124C,88,0.28205128205128205
2410,A78C,94,0.30128205128205127
2411,S42C,66,0.21153846153846154
2412,A107C,59,0.1891025641025641
2413,A124C,86,0.27564102564102566
2414,A78C,82,0.26282051282051283
2415,S42C,85,0.2724358974358974
2416,A107C,54,0.17307692307692307
2417,A124C,79,0.2532051282051282
2418,A78C,92,0.2948717948717949
2419,S42C,87,0.27884615384615385
2420,A107C,53,0.16987179487179488
2421,A124C,86,0.27564102564102566
2422,A78C,85,0.2724358974358974
2423,S42C,88,0.28205128205128205
2424,A107C,64,0.20512820512820512
2425,A124C,83,0.266025641025641
2426,A78C,85,0.2724358974358974
2427,S42C,80,0.2564102564102564
2428,A107C,61,0.1955128205128205
2429,A124C,74,0.23717948717948717
2430,A78C,92,0.2948717948717949
2431,S42C,85,0.2724358974358974
2432,A107C,55,0.1762820512820513
2433,A124C,89,0.28525641025641024
2434,A78C,91,0.2916666666666667
2435,S42C,77,0.2467948717948718
2436,A107C,61,0.1955128205128205
2437,A124C,78,0.25
2438,A78C,98,0.3141025641025641
2439,S42C,75,0.2403846153846154
2440,A107C,65,0.20833333333333334
2441,A124C,80,0.2564102564102564
2442,A78C,85,0.2724358974358974
2443,S42C,82,0.26282051282051283
2444,A107C,62,0.1987179487179487
2445,A124C,91,0.2916666666666667
2446,A78C,88,0.28205128205128205
2447,S42C,71,0.22756410256410256
2448,A107C,62,0.1987179487179487
2449,A124C,89,0.28525641025641024
2450,A78C,85,0.2724358974358974
2451,S42C,76,0.24358974358974358
2452,A107C,57,0.18269230769230768
2453,A124C,99,0.3173076923076923
2454,A78C,82,0.26282051282051283
2455,S42C,74,0.23717948717948717
2456,A107C,54,0.17307692307692307
2457,A124C,84,0.2692307692307692
2458,A78C,104,0.3333333333333333
2459,S42C,70,0.22435897435897437
2460,A107C,57,0.18269230769230768
2461,A124C,100,0.32051282051282054
2462,A78C,75,0.2403846153846154
2463,S42C,80,0.2564102564102564
2464,A107C,60,0.19230769230769232
2465,A124C,79,0.2532051282051282
2466,A78C,87,0.27884615384615385
2467,S42C,86,0.27564102564102566
2468,A107C,60,0.19230769230769232
2469,A124C,96,0.3076923076923077
2470,A78C,89,0.28525641025641024
2471,S42C,67,0.21474358974358973
2472,A107C,59,0.1891025641025641
2473,A124C,85,0.2724358974358974
2474,A78C,92,0.2948717948717949
2475,S42C,76,0.24358974358974358
2476,A107C,59,0.1891025641025641
2477,A124C,76,0.24358974358974358
2478,A78C,93,0.2980769230769231
2479,S42C,84,0.2692307692307692
2480,A107C,56,0.1794871794871795
2481,A124C,83,0.266025641025641
2482,A78C,96,0.3076923076923077
2483,S42C,77,0.2467948717948718
2484,A107C,63,0.20192307692307693
2485,A124C,81,0.25961538461538464
2486,A78C,84,0.2692307692307692
2487,S42C,84,0.2692307692307692
2488,A107C,60,0.19230769230769232
2489,A124C,71,0.22756410256410256
2490,A78C,93,0.2980769230769231
2491,S42C,88,0.28205128205128205
2492,A107C,65,0.20833333333333334
2493,A124C,85,0.2724358974358974
2494,A78C,84,0.2692307692307692
2495,S42C,78,0.25
2496,A107C,59,0.1891025641025641
2497,A124C,82,0.26282051282051283
2498,A78C,94,0.30128205128205127
2499,S42C,77,0.2467948717948718
2500,A107C,66,0.21153846153846154
2501,A124C,76,0.24358974358974358
2502,A78C,87,0.27884615384615385
2503,S42C,83,0.266025641025641
2504,A107C,57,0.18269230769230768
2505,A124C,77,0.2467948717948718
2506,A78C,82,0.26282051282051283
2507,S42C,96,0.3076923076923077
2508,A107C,50,0.16025641025641027
2509,A124C,86,0.27564102564102566
2510,A78C,90,0.28846153846153844
2511,S42C,86,0.27564102564102566
2512,A107C,56,0.1794871794871795
2513,A124C,85,0.2724358974358974
2514,A78C,96,0.3076923076923077
2515,S42C,75,0.2403846153846154
2516,A107C,51,0.16346153846153846
2517,A124C,79,0.2532051282051282
2518,A78C,99,0.3173076923076923
2519,S42C,83,0.266025641025641
2520,A107C,71,0.22756410256410256
2521,A124C,77,0.2467948717948718
2522,A78C,89,0.28525641025641024
2523,S42C,75,0.2403846153846154
2524,A107C,55,0.1762820512820513
2525,A124C,85,0.2724358974358974
2526,A78C,81,0.25961538461538464
2527,S42C,91,0.2916666666666667
2528,A107C,51,0.16346153846153846
2529,A124C,107,0.34294871794871795
2530,A78C,83,0.266025641025641
2531,S42C,71,0.22756410256410256
2532,A107C,71,0.22756410256410256
2533,A124C,80,0.2564102564102564
2534,A78C,87,0.27884615384615385
2535,S42C,74,0.23717948717948717
2536,A107C,52,0.16666666666666666
2537,A124C,91,0.2916666666666667
2538,A78C,90,0.28846153846153844
2539,S42C,79,0.2532051282051282
2540,A107C,48,0.15384615384615385
2541,A124C,77,0.2467948717948718
2542,A78C,99,0.3173076923076923
2543,S42C,88,0.28205128205128205
2544,A107C,61,0.1955128205128205
2545,A124C,99,0.3173076923076923
2546,A78C,71,0.22756410256410256
2547,S42C,81,0.25961538461538464
2548,A107C,62,0.1987179487179487
2549,A124C,88,0.28205128205128205
2550,A78C,95,0.30448717948717946
2551,S42C,67,0.21474358974358973
2552,A107C,52,0.16666666666666666
2553,A124C,89,0.28525641025641024
2554,A78C,87,0.27884615384615385
2555,S42C,84,0.2692307692307692
2556,A107C,69,0.22115384615384615
2557,A124C,98,0.3141025641025641
2558,A78C,74,0.23717948717948717
2559,S42C,71,0.22756410256410256
2560,A107C,53,0.16987179487179488
2561,A124C,96,0.3076923076923077
2562,A78C,77,0.2467948717948718
2563,S42C,86,0.27564102564102566
2564,A107C,67,0.21474358974358973
2565,A124C,91,0.2916666666666667
2566,A78C,93,0.2980769230769231
2567,S42C,61,0.1955128205128205
2568,A107C,72,0.23076923076923078
2569,A124C,87,0.27884615384615385
2570,A78C,74,0.23717948717948717
2571,S42C,79,0.2532051282051282
2572,A107C,47,0.15064102564102563
2573,A124C,78,0.25
2574,A78C,102,0.3269230769230769
2575,S42C,85,0.2724358974358974
2576,A107C,55,0.1762820512820513
2577,A124C,90,0.28846153846153844
2578,A78C,98,0.3141025641025641
2579,S42C,69,0.22115384615384615
2580,A107C,62,0.1987179487179487
2581,A124C,91,0.2916666666666667
2582,A78C,81,0.25961538461538464
2583,S42C,78,0.25
2584,A107C,57,0.18269230769230768
2585,A124C,76,0.24358974358974358
2586,A78C,91,0.2916666666666667
2587,S42C,88,0.28205128205128205
2588,A107C,55,0.1762820512820513
2589,A124C,92,0.2948717948717949
2590,A78C,81,0.25961538461538464
2591,S42C,84,0.2692307692307692
2592,A107C,74,0.23717948717948717
2593,A124C,69,0.22115384615384615
2594,A78C,88,0.28205128205128205
2595,S42C,81,0.25961538461538464
2596,A107C,61,0.1955128205128205
2597,A124C,83,0.266025641025641
2598,A78C,83,0.266025641025641
2599,S42C,85,0.2724358974358974
2600,A107C,65,0.20833333333333334
2601,A124C,79,0.2532051282051282
2602,A78C,88,0.28205128205128205
2603,S42C,80,0.2564102564102564
2604,A107C,51,0.16346153846153846
2605,A124C,92,0.2948717948717949
2606,A78C,94,0.30128205128205127
2607,S42C,75,0.2403846153846154
2608,A107C,61,0.1955128205128205
2609,A124C,96,0.3076923076923077
2610,A78C,75,0.2403846153846154
2611,S42C,80,0.2564102564102564
2612,A107C,66,0.21153846153846154
2613,A124C,77,0.2467948717948718
2614,A78C,98,0.3141025641025641
2615,S42C,71,0.22756410256410256
2616,A107C,54,0.17307692307692307
2617,A124C,90,0.28846153846153844
2618,A78C,94,0.30128205128205127
2619,S42C,74,0.23717948717948717
2620,A107C,59,0.1891025641025641
2621,A124C,90,0.28846153846153844
2622,A78C,84,0.2692307692307692
2623,S42C,79,0.2532051282051282
2624,A107C,51,0.16346153846153846
2625,A124C,96,0.3076923076923077
2626,A78C,88,0.28205128205128205
2627,S42C,77,0.2467948717948718
2628,A107C,62,0.1987179487179487
2629,A124C,89,0.28525641025641024
2630,A78C,77,0.2467948717948718
2631,S42C,84,0.2692307692307692
2632,A107C,57,0.18269230769230768
2633,A124C,92,0.2948717948717949
2634,A78C,91,0.2916666666666667
2635,S42C,72,0.23076923076923078
2636,A107C,63,0.20192307692307693
2637,A124C,89,0.28525641025641024
2638,A78C,82,0.26282051282051283
2639,S42C,78,0.25
2640,A107C,57,0.18269230769230768
2641,A124C,83,0.266025641025641
2642,A78C,97,0.3108974358974359
2643,S42C,75,0.2403846153846154
2644,A107C,57,0.18269230769230768
2645,A124C,100,0.32051282051282054
2646,A78C,79,0.2532051282051282
2647,S42C,76,0.24358974358974358
2648,A107C,68,0.21794871794871795
2649,A124C,80,0.2564102564102564
2650,A78C,88,0.28205128205128205
2651,S42C,76,0.24358974358974358
2652,A107C,67,0.21474358974358973
2653,A124C,83,0.266025641025641
2654,A78C,82,0.26282051282051283
2655,S42C,80,0.2564102564102564
2656,A107C,58,0.1858974358974359
2657,A124C,89,0.28525641025641024
2658,A78C,82,0.26282051282051283
2659,S42C,83,0.266025641025641
2660,A107C,57,0.18269230769230768
2661,A124C,95,0.30448717948717946
2662,A78C,79,0.2532051282051282
2663,S42C,81,0.25961538461538464
2664,A107C,51,0.16346153846153846
2665,A124C,92,0.2948717948717949
2666,A78C,90,0.28846153846153844
2667,S42C,79,0.2532051282051282
2668,A107C,62,0.1987179487179487
2669,A124C,90,0.28846153846153844
2670,A78C,79,0.2532051282051282
2671,S42C,81,0.25961538461538464
2672,A107C,68,0.21794871794871795
2673,A124C,86,0.27564102564102566
2674,A78C,80,0.2564102564102564
2675,S42C,78,0.25
2676,A107C,50,0.16025641025641027
2677,A124C,82,0.26282051282051283
2678,A78C,101,0.32371794871794873
2679,S42C,79,0.2532051282051282
2680,A107C,53,0.16987179487179488
2681,A124C,91,0.2916666666666667
2682,A78C,76,0.24358974358974358
2683,S42C,92,0.2948717948717949
2684,A107C,65,0.20833333333333334
2685,A124C,84,0.2692307692307692
2686,A78C,92,0.2948717948717949
2687,S42C,71,0.22756410256410256
2688,A107C,58,0.1858974358974359
2689,A124C,86,0.27564102564102566
2690,A78C,90,0.28846153846153844
2691,S42C,78,0.25
2692,A107C,59,0.1891025641025641
2693,A124C,92,0.2948717948717949
2694,A78C,88,0.28205128205128205
2695,S42C,73,0.23397435897435898
2696,A107C,64,0.20512820512820512
2697,A124C,79,0.2532051282051282
2698,A78C,79,0.2532051282051282
2699,S42C,90,0.28846153846153844
2700,A107C,58,0.1858974358974359
2701,A124C,97,0.3108974358974359
2702,A78C,79,0.2532051282051282
2703,S42C,78,0.25
2704,A107C,59,0.1891025641025641
2705,A124C,78,0.25
2706,A78C,84,0.2692307692307692
2707,S42C,91,0.2916666666666667
2708,A107C,53,0.16987179487179488
2709,A124C,94,0.30128205128205127
2710,A78C,87,0.27884615384615385
2711,S42C,78,0.25
2712,A107C,64,0.20512820512820512
2713,A124C,88,0.28205128205128205
2714,A78C,78,0.25
2715,S42C,82,0.26282051282051283
2716,A107C,57,0.18269230769230768
2717,A124C,89,0.28525641025641024
2718,A78C,86,0.27564102564102566
2719,S42C,80,0.2564102564102564
2720,A107C,62,0.1987179487179487
2721,A124C,102,0.3269230769230769
2722,A78C,75,0.2403846153846154
2723,S42C,73,0.23397435897435898
2724,A107C,67,0.21474358974358973
2725,A124C,95,0.30448717948717946
2726,A78C,83,0.266025641025641
2727,S42C,67,0.21474358974358973
2728,A107C,63,0.20192307692307693
2729,A124C,88,0.28205128205128205
2730,A78C,81,0.25961538461538464
2731,S42C,80,0.2564102564102564
2732,A107C,75,0.2403846153846154
2733,A124C,91,0.2916666666666667
2734,A78C,77,0.2467948717948718
2735,S42C,69,0.22115384615384615
2736,A107C,67,0.21474358974358973
2737,A124C,91,0.2916666666666667
2738,A78C,86,0.27564102564102566
2739,S42C,68,0.21794871794871795
2740,A107C,62,0.1987179487179487
2741,A124C,73,0.23397435897435898
2742,A78C,100,0.32051282051282054
2743,S42C,77,0.2467948717948718
2744,A107C,52,0.16666666666666666
2745,A124C,90,0.28846153846153844
2746,A78C,97,0.3108974358974359
2747,S42C,73,0.23397435897435898
2748,A107C,51,0.16346153846153846
2749,A124C,90,0.28846153846153844
2750,A78C,78,0.25
2751,S42C,93,0.2980769230769231
2752,A107C,52,0.16666666666666666
2753,A124C,74,0.23717948717948717
2754,A78C,93,0.2980769230769231
2755,S42C,93,0.2980769230769231
2756,A107C,52,0.16666666666666666
2757,A124C,87,0.27884615384615385
2758,A78C,89,0.28525641025641024
2759,S42C,84,0.2692307692307692
2760,A107C,58,0.1858974358974359
2761,A124C,85,0.2724358974358974
2762,A78C,86,0.27564102564102566
2763,S42C,83,0.266025641025641
2764,A107C,51,0.16346153846153846
2765,A124C,93,0.2980769230769231
2766,A78C,80,0.2564102564102564
2767,S42C,88,0.28205128205128205
2768,A107C,55,0.1762820512820513
2769,A124C,72,0.23076923076923078
2770,A78C,97,0.3108974358974359
2771,S42C,88,0.28205128205128205
2772,A107C,66,0.21153846153846154
2773,A124C,85,0.2724358974358974
2774,A78C,72,0.23076923076923078
2775,S42C,89,0.28525641025641024
2776,A107C,63,0.20192307692307693
2777,A124C,79,0.2532051282051282
2778,A78C,85,0.2724358974358974
2779,S42C,85,0.2724358974358974
2780,A107C,52,0.16666666666666666
2781,A124C,77,0.2467948717948718
2782,A78C,92,0.2948717948717949
2783,S42C,91,0.2916666666666667
2784,A107C,64,0.20512820512820512
2785,A124C,88,0.28205128205128205
2786,A78C,71,0.22756410256410256
2787,S42C,89,0.28525641025641024
2788,A107C,60,0.19230769230769232
2789,A124C,96,0.3076923076923077
2790,A78C,68,0.21794871794871795
2791,S42C,88,0.28205128205128205
2792,A107C,55,0.1762820512820513
2793,A124C,91,0.2916666666666667
2794,A78C,101,0.32371794871794873
2795,S42C,65,0.20833333333333334
2796,A107C,42,0.1346153846153846
2797,A124C,88,0.28205128205128205
2798,A78C,98,0.3141025641025641
2799,S42C,84,0.2692307692307692
2800,A107C,64,0.20512820512820512
2801,A124C,87,0.27884615384615385
2802,A78C,76,0.24358974358974358
2803,S42C,85,0.2724358974358974
2804,A107C,56,0.1794871794871795
2805,A124C,85,0.2724358974358974
2806,A78C,83,0.266025641025641
2807,S42C,88,0.28205128205128205
2808,A107C,62,0.1987179487179487
2809,A124C,73,0.23397435897435898
2810,A78C,92,0.2948717948717949
2811,S42C,85,0.2724358974358974
2812,A107C,66,0.21153846153846154
2813,A124C,65,0.20833333333333334
2814,A78C,83,0.266025641025641
2815,S42C,98,0.3141025641025641
2816,A107C,63,0.20192307692307693
2817,A124C,72,0.23076923076923078
2818,A78C,88,0.28205128205128205
2819,S42C,89,0.28525641025641024
2820,A107C,50,0.16025641025641027
2821,A124C,82,0.26282051282051283
2822,A78C,93,0.2980769230769231
2823,S42C,87,0.27884615384615385
2824,A107C,63,0.20192307692307693
2825,A124C,96,0.3076923076923077
2826,A78C,76,0.24358974358974358
2827,S42C,77,0.2467948717948718
2828,A107C,61,0.1955128205128205
2829,A124C,88,0.28205128205128205
2830,A78C,90,0.28846153846153844
2831,S42C,73,0.23397435897435898
2832,A107C,70,0.22435897435897437
2833,A124C,88,0.28205128205128205
2834,A78C,78,0.25
2835,S42C,76,0.24358974358974358
2836,A107C,62,0.1987179487179487
2837,A124C,82,0.26282051282051283
2838,A78C,87,0.27884615384615385
2839,S42C,81,0.25961538461538464
2840,A107C,68,0.21794871794871795
2841,A124C,79,0.2532051282051282
2842,A78C,88,0.28205128205128205
2843,S42C,77,0.2467948717948718
2844,A107C,58,0.1858974358974359
2845,A124C,87,0.27884615384615385
2846,A78C,83,0.266025641025641
2847,S42C,84,0.2692307692307692
2848,A107C,73,0.23397435897435898
2849,A124C,74,0.23717948717948717
2850,A78C,88,0.28205128205128205
2851,S42C,77,0.2467948717948718
2852,A107C,56,0.1794871794871795
2853,A124C,89,0.28525641025641024
2854,A78C,84,0.2692307692307692
2855,S42C,83,0.266025641025641
2856,A107C,62,0.1987179487179487
2857,A124C,80,0.2564102564102564
2858,A78C,97,0.3108974358974359
2859,S42C,73,0.23397435897435898
2860,A107C,64,0.20512820512820512
2861,A124C,77,0.2467948717948718
2862,A78C,91,0.2916666666666667
2863,S42C,80,0.2564102564102564
2864,A107C,57,0.18269230769230768
2865,A124C,83,0.266025641025641
2866,A78C,93,0.2980769230769231
2867,S42C,79,0.2532051282051282
2868,A107C,62,0.1987179487179487
2869,A124C,89,0.28525641025641024
2870,A78C,82,0.26282051282051283
2871,S42C,79,0.2532051282051282
2872,A107C,57,0.18269230769230768
2873,A124C,86,0.27564102564102566
2874,A78C,80,0.2564102564102564
2875,S42C,89,0.28525641025641024
2876,A107C,55,0.1762820512820513
2877,A124C,78,0.25
2878,A78C,90,0.28846153846153844
2879,S42C,89,0.28525641025641024
2880,A107C,50,0.16025641025641027
2881,A124C,92,0.2948717948717949
2882,A78C,87,0.27884615384615385
2883,S42C,83,0.266025641025641
2884,A107C,57,0.18269230769230768
2885,A124C,92,0.2948717948717949
2886,A78C,81,0.25961538461538464
2887,S42C,82,0.26282051282051283
2888,A107C,65,0.20833333333333334
2889,A124C,91,0.2916666666666667
2890,A78C,83,0.266025641025641
2891,S42C,73,0.23397435897435898
2892,A107C,47,0.15064102564102563
2893,A124C,89,0.28525641025641024
2894,A78C,84,0.2692307692307692
2895,S42C,92,0.2948717948717949
2896,A107C,63,0.20192307692307693
2897,A124C,93,0.2980769230769231
2898,A78C,75,0.2403846153846154
2899,S42C,81,0.25961538461538464
2900,A107C,52,0.16666666666666666
2901,A124C,80,0.2564102564102564
2902,A78C,94,0.30128205128205127
2903,S42C,86,0.27564102564102566
2904,A107C,59,0.1891025641025641
2905,A124C,80,0.2564102564102564
2906,A78C,87,0.27884615384615385
2907,S42C,86,0.27564102564102566
2908,A107C,66,0.21153846153846154
2909,A124C,79,0.2532051282051282
2910,A78C,78,0.25
2911,S42C,89,0.28525641025641024
2912,A107C,66,0.21153846153846154
2913,A124C,70,0.22435897435897437
2914,A78C,95,0.30448717948717946
2915,S42C,81,0.25961538461538464
2916,A107C,60,0.19230769230769232
2917,A124C,80,0.2564102564102564
2918,A78C,87,0.27884615384615385
2919,S42C,85,0.2724358974358974
2920,A107C,55,0.1762820512820513
2921,A124C,93,0.2980769230769231
2922,A78C,95,0.30448717948717946
2923,S42C,69,0.22115384615384615
2924,A107C,42,0.1346153846153846
2925,A124C,97,0.3108974358974359
2926,A78C,86,0.27564102564102566
2927,S42C,87,0.27884615384615385
2928,A107C,54,0.17307692307692307
2929,A124C,87,0.27884615384615385
2930,A78C,88,0.28205128205128205
2931,S42C,83,0.266025641025641
2932,A107C,52,0.16666666666666666
2933,A124C,84,0.2692307692307692
2934,A78C,85,0.2724358974358974
2935,S42C,91,0.2916666666666667
2936,A107C,62,0.1987179487179487
2937,A124C,79,0.2532051282051282
2938,A78C,78,0.25
2939,S42C,93,0.2980769230769231
2940,A107C,51,0.16346153846153846
2941,A124C,81,0.25961538461538464
2942,A78C,102,0.3269230769230769
2943,S42C,78,0.25
2944,A107C,66,0.21153846153846154
2945,A124C,94,0.30128205128205127
2946,A78C,75,0.2403846153846154
2947,S42C,77,0.2467948717948718
2948,A107C,57,0.18269230769230768
2949,A124C,90,0.28846153846153844
2950,A78C,77,0.2467948717948718
2951,S42C,88,0.28205128205128205
2952,A107C,65,0.20833333333333334
2953,A124C,85,0.2724358974358974
2954,A78C,74,0.23717948717948717
2955,S42C,88,0.28205128205128205
2956,A107C,43,0.13782051282051283
2957,A124C,96,0.3076923076923077
2958,A78C,87,0.27884615384615385
2959,S42C,86,0.27564102564102566
2960,A107C,61,0.1955128205128205
2961,A124C,84,0.2692307692307692
2962,A78C,81,0.25961538461538464
2963,S42C,86,0.27564102564102566
2964,A107C,71,0.22756410256410256
2965,A124C,78,0.25
2966,A78C,78,0.25
2967,S42C,85,0.2724358974358974
2968,A107C,54,0.17307692307692307
2969,A124C,93,0.2980769230769231
2970,A78C,92,0.2948717948717949
2971,S42C,73,0.23397435897435898
2972,A107C,57,0.18269230769230768
2973,A124C,84,0.2692307692307692
2974,A78C,95,0.30448717948717946
2975,S42C,76,0.24358974358974358
2976,A107C,78,0.25
2977,A124C,76,0.24358974358974358
2978,A78C,81,0.25961538461538464
2979,S42C,77,0.2467948717948718
2980,A107C,49,0.15705128205128205
2981,A124C,96,0.3076923076923077
2982,A78C,88,0.28205128205128205
2983,S42C,79,0.2532051282051282
2984,A107C,54,0.17307692307692307
2985,A124C,85,0.2724358974358974
2986,A78C,97,0.3108974358974359
2987,S42C,76,0.24358974358974358
2988,A107C,61,0.1955128205128205
2989,A124C,93,0.2980769230769231
2990,A78C,80,0.2564102564102564
2991,S42C,78,0.25
2992,A107C,66,0.21153846153846154
2993,A124C,68,0.21794871794871795
2994,A78C,83,0.266025641025641
2995,S42C,95,0.30448717948717946
2996,A107C,50,0.16025641025641027
2997,A124C,87,0.27884615384615385
2998,A78C,87,0.27884615384615385
2999,S42C,88,0.28205128205128205
3000,A107C,60,0.19230769230769232
3001,A124C,91,0.2916666666666667
3002,A78C,82,0.26282051282051283
3003,S42C,79,0.2532051282051282
3004,A107C,61,0.1955128205128205
3005,A124C,81,0.25961538461538464
3006,A78C,85,0.2724358974358974
3007,S42C,85,0.2724358974358974
3008,A107C,57,0.18269230769230768
3009,A124C,79,0.2532051282051282
3010,A78C,82,0.26282051282051283
3011,S42C,94,0.30128205128205127
3012,A107C,54,0.17307692307692307
3013,A124C,91,0.2916666666666667
3014,A78C,99,0.3173076923076923
3015,S42C,68,0.21794871794871795
3016,A107C,42,0.1346153846153846
3017,A124C,114,0.36538461538461536
3018,A78C,81,0.25961538461538464
3019,S42C,75,0.2403846153846154
3020,A107C,61,0.1955128205128205
3021,A124C,75,0.2403846153846154
3022,A78C,96,0.3076923076923077
3023,S42C,80,0.2564102564102564
3024,A107C,58,0.1858974358974359
3025,A124C,85,0.2724358974358974
3026,A78C,83,0.266025641025641
3027,S42C,86,0.27564102564102566
3028,A107C,58,0.1858974358974359
3029,A124C,83,0.266025641025641
3030,A78C,95,0.30448717948717946
3031,S42C,76,0.24358974358974358
3032,A107C,62,0.1987179487179487
3033,A124C,88,0.28205128205128205
3034,A78C,81,0.25961538461538464
3035,S42C,81,0.25961538461538464
3036,A107C,64,0.20512820512820512
3037,A124C,94,0.30128205128205127
3038,A78C,80,0.2564102564102564
3039,S42C,74,0.23717948717948717
3040,A107C,61,0.1955128205128205
3041,A124C,78,0.25
3042,A78C,84,0.2692307692307692
3043,S42C,89,0.28525641025641024
3044,A107C,47,0.15064102564102563
3045,A124C,87,0.27884615384615385
3046,A78C,88,0.28205128205128205
3047,S42C,90,0.28846153846153844
3048,A107C,56,0.1794871794871795
3049,A124C,92,0.2948717948717949
3050,A78C,92,0.2948717948717949
3051,S42C,72,0.23076923076923078
3052,A107C,56,0.1794871794871795
3053,A124C,82,0.26282051282051283
3054,A78C,86,0.27564102564102566
3055,S42C,88,0.28205128205128205
3056,A107C,55,0.1762820512820513
3057,A124C,84,0.2692307692307692
3058,A78C,89,0.28525641025641024
3059,S42C,84,0.2692307692307692
3060,A107C,56,0.1794871794871795
3061,A124C,87,0.27884615384615385
3062,A78C,98,0.3141025641025641
3063,S42C,71,0.22756410256410256
3064,A107C,68,0.21794871794871795
3065,A124C,85,0.2724358974358974
3066,A78C,80,0.2564102564102564
3067,S42C,79,0.2532051282051282
3068,A107C,59,0.1891025641025641
3069,A124C,89,0.28525641025641024
3070,A78C,83,0.266025641025641
3071,S42C,81,0.25961538461538464
3072,A107C,58,0.1858974358974359
3073,A124C,79,0.2532051282051282
3074,A78C,93,0.2980769230769231
3075,S42C,82,0.26282051282051283
3076,A107C,65,0.20833333333333334
3077,A124C,102,0.3269230769230769
3078,A78C,73,0.23397435897435898
3079,S42C,72,0.23076923076923078
3080,A107C,62,0.1987179487179487
3081,A124C,94,0.30128205128205127
3082,A78C,83,0.266025641025641
3083,S42C,73,0.23397435897435898
3084,A107C,56,0.1794871794871795
3085,A124C,86,0.27564102564102566
3086,A78C,84,0.2692307692307692
3087,S42C,86,0.27564102564102566
3088,A107C,76,0.24358974358974358
3089,A124C,85,0.2724358974358974
3090,A78C,87,0.27884615384615385
3091,S42C,64,0.20512820512820512
3092,A107C,56,0.1794871794871795
3093,A124C,92,0.2948717948717949
3094,A78C,88,0.28205128205128205
3095,S42C,76,0.24358974358974358
3096,A107C,52,0.16666666666666666
3097,A124C,90,0.28846153846153844
3098,A78C,87,0.27884615384615385
3099,S42C,83,0.266025641025641
3100,A107C,61,0.1955128205128205
3101,A124C,72,0.23076923076923078
3102,A78C,85,0.2724358974358974
3103,S42C,94,0.30128205128205127
3104,A107C,59,0.1891025641025641
3105,A124C,70,0.22435897435897437
3106,A78C,103,0.3301282051282051
3107,S42C,80,0.2564102564102564
3108,A107C,57,0.18269230769230768
3109,A124C,91,0.2916666666666667
3110,A78C,90,0.28846153846153844
3111,S42C,74,0.23717948717948717
3112,A107C,56,0.1794871794871795
3113,A124C,87,0.27884615384615385
3114,A78C,81,0.25961538461538464
3115,S42C,88,0.28205128205128205
3116,A107C,61,0.1955128205128205
3117,A124C,83,0.266025641025641
3118,A78C,81,0.25961538461538464
3119,S42C,87,0.27884615384615385
3120,A107C,45,0.14423076923076922
3121,A124C,83,0.266025641025641
3122,A78C,117,0.375
3123,S42C,67,0.21474358974358973
3124,A107C,55,0.1762820512820513
3125,A124C,82,0.26282051282051283
3126,A78C,88,0.28205128205128205
3127,S42C,87,0.27884615384615385
3128,A107C,51,0.16346153846153846
3129,A124C,101,0.32371794871794873
3130,A78C,77,0.2467948717948718
3131,S42C,83,0.266025641025641
3132,A107C,62,0.1987179487179487
3133,A124C,82,0.26282051282051283
3134,A78C,91,0.2916666666666667
3135,S42C,77,0.2467948717948718
3136,A107C,60,0.19230769230769232
3137,A124C,88,0.28205128205128205
3138,A78C,73,0.23397435897435898
3139,S42C,91,0.2916666666666667
3140,A107C,45,0.14423076923076922
3141,A124C,98,0.3141025641025641
3142,A78C,91,0.2916666666666667
3143,S42C,78,0.25
3144,A107C,55,0.1762820512820513
3145,A124C,72,0.23076923076923078
3146,A78C,105,0.33653846153846156
3147,S42C,80,0.2564102564102564
3148,A107C,61,0.1955128205128205
3149,A124C,84,0.2692307692307692
3150,A78C,83,0.266025641025641
3151,S42C,84,0.2692307692307692
3152,A107C,61,0.1955128205128205
3153,A124C,87,0.27884615384615385
3154,A78C,84,0.2692307692307692
3155,S42C,80,0.2564102564102564
3156,A107C,62,0.1987179487179487
3157,A124C,79,0.2532051282051282
3158,A78C,91,0.2916666666666667
3159,S42C,80,0.2564102564102564
3160,A107C,63,0.20192307692307693
3161,A124C,75,0.2403846153846154
3162,A78C,85,0.2724358974358974
3163,S42C,89,0.28525641025641024
3164,A107C,63,0.20192307692307693
3165,A124C,79,0.2532051282051282
3166,A78C,91,0.2916666666666667
3167,S42C,79,0.2532051282051282
3168,A107C,55,0.1762820512820513
3169,A124C,93,0.2980769230769231
3170,A78C,80,0.2564102564102564
3171,S42C,84,0.2692307692307692
3172,A107C,52,0.16666666666666666
3173,A124C,99,0.3173076923076923
3174,A78C,92,0.2948717948717949
3175,S42C,69,0.22115384615384615
3176,A107C,41,0.13141025641025642
3177,A124C,88,0.28205128205128205
3178,A78C,86,0.27564102564102566
3179,S42C,97,0.3108974358974359
3180,A107C,74,0.23717948717948717
3181,A124C,73,0.23397435897435898
3182,A78C,77,0.2467948717948718
3183,S42C,88,0.28205128205128205
3184,A107C,64,0.20512820512820512
3185,A124C,97,0.3108974358974359
3186,A78C,81,0.25961538461538464
3187,S42C,70,0.22435897435897437
